INPUT_TABLE
Variable ID
SubsectorLogit

region,supplysector,subsector,logit.year.fillout,logit.exponent
Mexico,water_td_irr_GrijUsuR_W,Grijalva-Usumacinta,1975,-6
Mexico,water_td_pri_C,Grijalva-Usumacinta,1975,-6
Mexico,water_td_pri_W,Grijalva-Usumacinta,1975,-6
Mexico,water_td_ind_C,Grijalva-Usumacinta,1975,-6
Mexico,water_td_ind_W,Grijalva-Usumacinta,1975,-6
Mexico,water_td_an_C,Grijalva-Usumacinta,1975,-6
Mexico,water_td_irr_GrijUsuR_C,Grijalva-Usumacinta,1975,-6
Mexico,water_td_elec_W,Grijalva-Usumacinta,1975,-6
Mexico,water_td_an_W,Grijalva-Usumacinta,1975,-6
Mexico,water_td_dom_W,Grijalva-Usumacinta,1975,-6
Mexico,water_td_elec_C,Grijalva-Usumacinta,1975,-6
Mexico,water_td_an_C,Rio Balsas,1975,-6
Mexico,water_td_ind_W,Rio Balsas,1975,-6
Mexico,water_td_irr_RioBalsas_C,Rio Balsas,1975,-6
Mexico,water_td_dom_C,Rio Balsas,1975,-6
Mexico,water_td_elec_C,Rio Balsas,1975,-6
Mexico,water_td_irr_RioBalsas_W,Rio Balsas,1975,-6
Mexico,water_td_ind_C,Rio Balsas,1975,-6
Mexico,water_td_elec_W,Rio Balsas,1975,-6
Mexico,water_td_pri_W,Rio Balsas,1975,-6
Mexico,water_td_pri_C,Rio Balsas,1975,-6
Mexico,water_td_dom_W,Rio Balsas,1975,-6
Mexico,water_td_an_W,Rio Balsas,1975,-6
Mexico,water_td_irr_CntAmer_W,Southern Central America,1975,-6
Mexico,water_td_an_W,Southern Central America,1975,-6
Mexico,water_td_elec_W,Southern Central America,1975,-6
Mexico,water_td_irr_CntAmer_C,Southern Central America,1975,-6
Mexico,water_td_pri_W,Southern Central America,1975,-6
Mexico,water_td_pri_C,Southern Central America,1975,-6
Mexico,water_td_dom_C,Southern Central America,1975,-6
Mexico,water_td_dom_W,Southern Central America,1975,-6
Mexico,water_td_elec_C,Southern Central America,1975,-6
Mexico,water_td_an_C,Southern Central America,1975,-6
Mexico,water_td_ind_W,Southern Central America,1975,-6
Mexico,water_td_ind_C,Southern Central America,1975,-6
Mexico,water_td_irr_Tehuantpc_W,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_an_C,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_dom_C,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_ind_C,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_pri_C,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_irr_Tehuantpc_C,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_elec_C,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_dom_W,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_an_W,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_pri_W,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_elec_W,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_ind_W,Isthmus of Tehuantepec,1975,-6
Mexico,water_td_ind_W,California River,1975,-6
Mexico,water_td_irr_California_C,California River,1975,-6
Mexico,water_td_ind_C,California River,1975,-6
Mexico,water_td_elec_W,California River,1975,-6
Mexico,water_td_pri_C,California River,1975,-6
Mexico,water_td_pri_W,California River,1975,-6
Mexico,water_td_irr_California_W,California River,1975,-6
Mexico,water_td_elec_C,California River,1975,-6
Mexico,water_td_dom_C,California River,1975,-6
Mexico,water_td_dom_W,California River,1975,-6
Mexico,water_td_an_W,California River,1975,-6
Mexico,water_td_an_C,California River,1975,-6
Mexico,water_td_an_C,Lower Colorado River,1975,-6
Mexico,water_td_dom_W,Lower Colorado River,1975,-6
Mexico,water_td_ind_W,Lower Colorado River,1975,-6
Mexico,water_td_dom_C,Lower Colorado River,1975,-6
Mexico,water_td_elec_C,Lower Colorado River,1975,-6
Mexico,water_td_elec_W,Lower Colorado River,1975,-6
Mexico,water_td_ind_C,Lower Colorado River,1975,-6
Mexico,water_td_irr_UsaColoRS_W,Lower Colorado River,1975,-6
Mexico,water_td_pri_C,Lower Colorado River,1975,-6
Mexico,water_td_irr_UsaColoRS_C,Lower Colorado River,1975,-6
Mexico,water_td_pri_W,Lower Colorado River,1975,-6
Mexico,water_td_an_W,Lower Colorado River,1975,-6
Mexico,water_td_dom_W,Rio Grande River,1975,-6
Mexico,water_td_pri_C,Rio Grande River,1975,-6
Mexico,water_td_an_C,Rio Grande River,1975,-6
Mexico,water_td_dom_C,Rio Grande River,1975,-6
Mexico,water_td_pri_W,Rio Grande River,1975,-6
Mexico,water_td_irr_RioGrande_W,Rio Grande River,1975,-6
Mexico,water_td_elec_C,Rio Grande River,1975,-6
Mexico,water_td_elec_W,Rio Grande River,1975,-6
Mexico,water_td_ind_C,Rio Grande River,1975,-6
Mexico,water_td_an_W,Rio Grande River,1975,-6
Mexico,water_td_ind_W,Rio Grande River,1975,-6
Mexico,water_td_irr_RioGrande_C,Rio Grande River,1975,-6
Middle East,water_td_irr_CaspianE_C,Caspian Sea-East Coast,1975,-6
Middle East,water_td_pri_C,Caspian Sea-East Coast,1975,-6
Middle East,water_td_dom_C,Caspian Sea-East Coast,1975,-6
Middle East,water_td_irr_CaspianE_W,Caspian Sea-East Coast,1975,-6
Middle East,water_td_ind_W,Caspian Sea-East Coast,1975,-6
Middle East,water_td_elec_C,Caspian Sea-East Coast,1975,-6
Middle East,water_td_an_W,Caspian Sea-East Coast,1975,-6
Middle East,water_td_elec_W,Caspian Sea-East Coast,1975,-6
Middle East,water_td_ind_C,Caspian Sea-East Coast,1975,-6
Middle East,water_td_pri_W,Caspian Sea-East Coast,1975,-6
Middle East,water_td_dom_W,Caspian Sea-East Coast,1975,-6
Middle East,water_td_an_C,Caspian Sea-East Coast,1975,-6
Middle East,water_td_irr_CaspianSW_W,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_ind_C,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_irr_CaspianSW_C,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_pri_C,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_an_W,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_pri_W,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_dom_W,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_elec_C,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_ind_W,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_an_C,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_dom_C,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_elec_W,Caspian Sea-South West Coast,1975,-6
Middle East,water_td_elec_W,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_pri_C,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_ind_W,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_an_C,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_irr_MeditE_C,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_an_W,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_ind_C,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_dom_W,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_irr_MeditE_W,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_elec_C,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_pri_W,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_dom_C,Mediterranean Sea-East Coast,1975,-6
Middle East,water_td_an_C,Central Iran,1975,-6
Middle East,water_td_ind_W,Central Iran,1975,-6
Middle East,water_td_irr_Iran_C,Central Iran,1975,-6
Middle East,water_td_elec_W,Central Iran,1975,-6
Middle East,water_td_dom_W,Central Iran,1975,-6
Middle East,water_td_pri_W,Central Iran,1975,-6
Middle East,water_td_irr_Iran_W,Central Iran,1975,-6
Middle East,water_td_ind_C,Central Iran,1975,-6
Middle East,water_td_elec_C,Central Iran,1975,-6
Middle East,water_td_dom_C,Central Iran,1975,-6
Middle East,water_td_an_W,Central Iran,1975,-6
Middle East,water_td_pri_C,Central Iran,1975,-6
Middle East,water_td_an_C,Tigris-Euphrates,1975,-6
Middle East,water_td_irr_TigrEuphR_C,Tigris-Euphrates,1975,-6
Middle East,water_td_an_W,Tigris-Euphrates,1975,-6
Middle East,water_td_dom_W,Tigris-Euphrates,1975,-6
Middle East,water_td_dom_C,Tigris-Euphrates,1975,-6
Middle East,water_td_elec_W,Tigris-Euphrates,1975,-6
Middle East,water_td_elec_C,Tigris-Euphrates,1975,-6
Middle East,water_td_pri_C,Tigris-Euphrates,1975,-6
Middle East,water_td_ind_C,Tigris-Euphrates,1975,-6
Middle East,water_td_irr_TigrEuphR_W,Tigris-Euphrates,1975,-6
Middle East,water_td_pri_W,Tigris-Euphrates,1975,-6
Middle East,water_td_ind_W,Tigris-Euphrates,1975,-6
Middle East,water_td_an_C,Persian Gulf Coast,1975,-6
Middle East,water_td_ind_C,Persian Gulf Coast,1975,-6
Middle East,water_td_elec_C,Persian Gulf Coast,1975,-6
Middle East,water_td_pri_W,Persian Gulf Coast,1975,-6
Middle East,water_td_dom_W,Persian Gulf Coast,1975,-6
Middle East,water_td_pri_C,Persian Gulf Coast,1975,-6
Middle East,water_td_elec_W,Persian Gulf Coast,1975,-6
Middle East,water_td_irr_PersianGulf_W,Persian Gulf Coast,1975,-6
Middle East,water_td_an_W,Persian Gulf Coast,1975,-6
Middle East,water_td_ind_W,Persian Gulf Coast,1975,-6
Middle East,water_td_irr_PersianGulf_C,Persian Gulf Coast,1975,-6
Middle East,water_td_dom_C,Persian Gulf Coast,1975,-6
Middle East,water_td_pri_C,Farahrud,1975,-6
Middle East,water_td_ind_W,Farahrud,1975,-6
Middle East,water_td_irr_FarahrudR_C,Farahrud,1975,-6
Middle East,water_td_irr_FarahrudR_W,Farahrud,1975,-6
Middle East,water_td_elec_W,Farahrud,1975,-6
Middle East,water_td_an_W,Farahrud,1975,-6
Middle East,water_td_elec_C,Farahrud,1975,-6
Middle East,water_td_pri_W,Farahrud,1975,-6
Middle East,water_td_dom_C,Farahrud,1975,-6
Middle East,water_td_ind_C,Farahrud,1975,-6
Middle East,water_td_dom_W,Farahrud,1975,-6
Middle East,water_td_an_C,Farahrud,1975,-6
Middle East,water_td_elec_W,Red Sea-East Coast,1975,-6
Middle East,water_td_an_W,Red Sea-East Coast,1975,-6
Middle East,water_td_dom_C,Red Sea-East Coast,1975,-6
Middle East,water_td_ind_C,Red Sea-East Coast,1975,-6
Middle East,water_td_an_C,Red Sea-East Coast,1975,-6
Middle East,water_td_pri_C,Red Sea-East Coast,1975,-6
Middle East,water_td_elec_C,Red Sea-East Coast,1975,-6
Middle East,water_td_ind_W,Red Sea-East Coast,1975,-6
Middle East,water_td_pri_W,Red Sea-East Coast,1975,-6
Middle East,water_td_dom_W,Red Sea-East Coast,1975,-6
Middle East,water_td_irr_RedSeaE_W,Red Sea-East Coast,1975,-6
Middle East,water_td_irr_RedSeaE_C,Red Sea-East Coast,1975,-6
Middle East,water_td_dom_W,Arabian Peninsula,1975,-6
Middle East,water_td_dom_C,Arabian Peninsula,1975,-6
Middle East,water_td_elec_C,Arabian Peninsula,1975,-6
Middle East,water_td_irr_ArabianP_W,Arabian Peninsula,1975,-6
Middle East,water_td_ind_C,Arabian Peninsula,1975,-6
Middle East,water_td_irr_ArabianP_C,Arabian Peninsula,1975,-6
Middle East,water_td_pri_C,Arabian Peninsula,1975,-6
Middle East,water_td_an_C,Arabian Peninsula,1975,-6
Middle East,water_td_an_W,Arabian Peninsula,1975,-6
Middle East,water_td_elec_W,Arabian Peninsula,1975,-6
Middle East,water_td_pri_W,Arabian Peninsula,1975,-6
Middle East,water_td_ind_W,Arabian Peninsula,1975,-6
Middle East,water_td_irr_DeadSea_W,Dead Sea,1975,-6
Middle East,water_td_irr_DeadSea_C,Dead Sea,1975,-6
Middle East,water_td_an_C,Dead Sea,1975,-6
Middle East,water_td_ind_C,Dead Sea,1975,-6
Middle East,water_td_pri_W,Dead Sea,1975,-6
Middle East,water_td_pri_C,Dead Sea,1975,-6
Middle East,water_td_an_W,Dead Sea,1975,-6
Middle East,water_td_ind_W,Dead Sea,1975,-6
Middle East,water_td_dom_C,Dead Sea,1975,-6
Middle East,water_td_elec_W,Dead Sea,1975,-6
Middle East,water_td_elec_C,Dead Sea,1975,-6
Middle East,water_td_dom_W,Dead Sea,1975,-6
Middle East,water_td_elec_W,Helmand,1975,-6
Middle East,water_td_pri_C,Helmand,1975,-6
Middle East,water_td_irr_Helmand_C,Helmand,1975,-6
Middle East,water_td_an_C,Helmand,1975,-6
Middle East,water_td_dom_W,Helmand,1975,-6
Middle East,water_td_ind_W,Helmand,1975,-6
Middle East,water_td_ind_C,Helmand,1975,-6
Middle East,water_td_dom_C,Helmand,1975,-6
Middle East,water_td_irr_Helmand_W,Helmand,1975,-6
Middle East,water_td_elec_C,Helmand,1975,-6
Middle East,water_td_an_W,Helmand,1975,-6
Middle East,water_td_pri_W,Helmand,1975,-6
Middle East,water_td_ind_W,Sinai Peninsula,1975,-6
Middle East,water_td_dom_C,Sinai Peninsula,1975,-6
Middle East,water_td_ind_C,Sinai Peninsula,1975,-6
Middle East,water_td_pri_W,Sinai Peninsula,1975,-6
Middle East,water_td_irr_SinaiP_W,Sinai Peninsula,1975,-6
Middle East,water_td_elec_W,Sinai Peninsula,1975,-6
Middle East,water_td_pri_C,Sinai Peninsula,1975,-6
Middle East,water_td_dom_W,Sinai Peninsula,1975,-6
Middle East,water_td_an_W,Sinai Peninsula,1975,-6
Middle East,water_td_irr_SinaiP_C,Sinai Peninsula,1975,-6
Middle East,water_td_elec_C,Sinai Peninsula,1975,-6
Middle East,water_td_an_C,Sinai Peninsula,1975,-6
Middle East,water_td_ind_C,Eastern Jordan-Syria,1975,-6
Middle East,water_td_elec_W,Eastern Jordan-Syria,1975,-6
Middle East,water_td_an_W,Eastern Jordan-Syria,1975,-6
Middle East,water_td_elec_C,Eastern Jordan-Syria,1975,-6
Middle East,water_td_ind_W,Eastern Jordan-Syria,1975,-6
Middle East,water_td_pri_C,Eastern Jordan-Syria,1975,-6
Middle East,water_td_dom_W,Eastern Jordan-Syria,1975,-6
Middle East,water_td_pri_W,Eastern Jordan-Syria,1975,-6
Middle East,water_td_irr_EJrdnSyr_C,Eastern Jordan-Syria,1975,-6
Middle East,water_td_an_C,Eastern Jordan-Syria,1975,-6
Middle East,water_td_dom_C,Eastern Jordan-Syria,1975,-6
Middle East,water_td_irr_EJrdnSyr_W,Eastern Jordan-Syria,1975,-6
Middle East,water_td_irr_AfrCstNE_W,Africa-Red Sea-Gulf of Aden Coast,1975,-6
Middle East,water_td_irr_AfrCstNE_C,Africa-Red Sea-Gulf of Aden Coast,1975,-6
Middle East,water_td_pri_W,Hamun-i-Mashkel,1975,-6
Middle East,water_td_pri_C,Hamun-i-Mashkel,1975,-6
Middle East,water_td_elec_C,Hamun-i-Mashkel,1975,-6
Middle East,water_td_irr_HamuMashR_W,Hamun-i-Mashkel,1975,-6
Middle East,water_td_irr_HamuMashR_C,Hamun-i-Mashkel,1975,-6
Middle East,water_td_ind_W,Hamun-i-Mashkel,1975,-6
Middle East,water_td_ind_C,Hamun-i-Mashkel,1975,-6
Middle East,water_td_dom_C,Hamun-i-Mashkel,1975,-6
Middle East,water_td_dom_W,Hamun-i-Mashkel,1975,-6
Middle East,water_td_an_W,Hamun-i-Mashkel,1975,-6
Middle East,water_td_an_C,Hamun-i-Mashkel,1975,-6
Middle East,water_td_elec_W,Hamun-i-Mashkel,1975,-6
Middle East,water_td_ind_W,Arabian Sea Coast,1975,-6
Middle East,water_td_irr_ArabianSea_W,Arabian Sea Coast,1975,-6
Middle East,water_td_dom_C,Arabian Sea Coast,1975,-6
Middle East,water_td_dom_W,Arabian Sea Coast,1975,-6
Middle East,water_td_pri_C,Arabian Sea Coast,1975,-6
Middle East,water_td_irr_ArabianSea_C,Arabian Sea Coast,1975,-6
Middle East,water_td_ind_C,Arabian Sea Coast,1975,-6
Middle East,water_td_an_W,Arabian Sea Coast,1975,-6
Middle East,water_td_elec_W,Arabian Sea Coast,1975,-6
Middle East,water_td_elec_C,Arabian Sea Coast,1975,-6
Middle East,water_td_pri_W,Arabian Sea Coast,1975,-6
Middle East,water_td_an_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_irr_AmuDaryaR_C,Amu Darya,1975,-6
Pakistan,water_td_irr_AmuDaryaR_W,Amu Darya,1975,-6
Pakistan,water_td_pri_W,Tarim Interior,1975,-6
Pakistan,water_td_irr_Tarim_C,Tarim Interior,1975,-6
Pakistan,water_td_dom_C,Tarim Interior,1975,-6
Pakistan,water_td_ind_C,Tarim Interior,1975,-6
Pakistan,water_td_elec_C,Tarim Interior,1975,-6
Pakistan,water_td_elec_W,Tarim Interior,1975,-6
Pakistan,water_td_dom_W,Tarim Interior,1975,-6
Pakistan,water_td_irr_Tarim_W,Tarim Interior,1975,-6
Pakistan,water_td_ind_W,Tarim Interior,1975,-6
Pakistan,water_td_pri_C,Tarim Interior,1975,-6
Pakistan,water_td_irr_IndusR_C,Indus,1975,-6
Pakistan,water_td_dom_C,Indus,1975,-6
Pakistan,water_td_pri_C,Indus,1975,-6
Pakistan,water_td_an_W,Indus,1975,-6
Pakistan,water_td_elec_C,Indus,1975,-6
Pakistan,water_td_elec_W,Indus,1975,-6
Pakistan,water_td_an_C,Indus,1975,-6
Pakistan,water_td_pri_W,Indus,1975,-6
Pakistan,water_td_ind_C,Indus,1975,-6
Pakistan,water_td_dom_W,Indus,1975,-6
Pakistan,water_td_irr_IndusR_W,Indus,1975,-6
Pakistan,water_td_ind_W,Indus,1975,-6
Pakistan,water_td_an_W,Helmand,1975,-6
Pakistan,water_td_irr_Helmand_C,Helmand,1975,-6
Pakistan,water_td_ind_W,Helmand,1975,-6
Pakistan,water_td_elec_W,Helmand,1975,-6
Pakistan,water_td_an_C,Helmand,1975,-6
Pakistan,water_td_pri_C,Helmand,1975,-6
Pakistan,water_td_dom_C,Helmand,1975,-6
Pakistan,water_td_elec_C,Helmand,1975,-6
Pakistan,water_td_irr_Helmand_W,Helmand,1975,-6
Pakistan,water_td_dom_W,Helmand,1975,-6
Pakistan,water_td_ind_C,Helmand,1975,-6
Pakistan,water_td_pri_W,Helmand,1975,-6
Pakistan,water_td_elec_W,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_elec_C,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_an_W,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_irr_HamuMashR_C,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_dom_W,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_an_C,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_irr_HamuMashR_W,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_pri_C,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_pri_W,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_dom_C,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_ind_W,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_ind_C,Hamun-i-Mashkel,1975,-6
Pakistan,water_td_an_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_pri_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_pri_W,Arabian Sea Coast,1975,-6
Pakistan,water_td_irr_ArabianSea_W,Arabian Sea Coast,1975,-6
Pakistan,water_td_elec_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_elec_W,Arabian Sea Coast,1975,-6
Pakistan,water_td_an_W,Arabian Sea Coast,1975,-6
Pakistan,water_td_irr_ArabianSea_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_dom_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_ind_W,Arabian Sea Coast,1975,-6
Pakistan,water_td_dom_W,Arabian Sea Coast,1975,-6
Pakistan,water_td_ind_C,Arabian Sea Coast,1975,-6
Pakistan,water_td_ind_C,Sabarmati,1975,-6
Pakistan,water_td_elec_W,Sabarmati,1975,-6
Pakistan,water_td_ind_W,Sabarmati,1975,-6
Pakistan,water_td_an_W,Sabarmati,1975,-6
Pakistan,water_td_pri_C,Sabarmati,1975,-6
Pakistan,water_td_irr_SabarmatiR_W,Sabarmati,1975,-6
Pakistan,water_td_an_C,Sabarmati,1975,-6
Pakistan,water_td_dom_C,Sabarmati,1975,-6
Pakistan,water_td_dom_W,Sabarmati,1975,-6
Pakistan,water_td_elec_C,Sabarmati,1975,-6
Pakistan,water_td_pri_W,Sabarmati,1975,-6
Pakistan,water_td_irr_SabarmatiR_C,Sabarmati,1975,-6
Russia,water_td_pri_C,Arctic Ocean Islands,1975,-6
Russia,water_td_ind_W,Arctic Ocean Islands,1975,-6
Russia,water_td_irr_ArcticIsl_C,Arctic Ocean Islands,1975,-6
Russia,water_td_ind_C,Arctic Ocean Islands,1975,-6
Russia,water_td_dom_W,Arctic Ocean Islands,1975,-6
Russia,water_td_elec_W,Arctic Ocean Islands,1975,-6
Russia,water_td_pri_W,Arctic Ocean Islands,1975,-6
Russia,water_td_elec_C,Arctic Ocean Islands,1975,-6
Russia,water_td_irr_ArcticIsl_W,Arctic Ocean Islands,1975,-6
Russia,water_td_dom_C,Arctic Ocean Islands,1975,-6
Russia,water_td_pri_C,Siberia-North Coast,1975,-6
Russia,water_td_an_W,Siberia-North Coast,1975,-6
Russia,water_td_elec_C,Siberia-North Coast,1975,-6
Russia,water_td_irr_SiberiaN_C,Siberia-North Coast,1975,-6
Russia,water_td_ind_C,Siberia-North Coast,1975,-6
Russia,water_td_ind_W,Siberia-North Coast,1975,-6
Russia,water_td_an_C,Siberia-North Coast,1975,-6
Russia,water_td_dom_C,Siberia-North Coast,1975,-6
Russia,water_td_irr_SiberiaN_W,Siberia-North Coast,1975,-6
Russia,water_td_elec_W,Siberia-North Coast,1975,-6
Russia,water_td_pri_W,Siberia-North Coast,1975,-6
Russia,water_td_dom_W,Siberia-North Coast,1975,-6
Russia,water_td_elec_W,Siberia-West Coast,1975,-6
Russia,water_td_ind_C,Siberia-West Coast,1975,-6
Russia,water_td_elec_C,Siberia-West Coast,1975,-6
Russia,water_td_pri_C,Siberia-West Coast,1975,-6
Russia,water_td_irr_SiberiaW_W,Siberia-West Coast,1975,-6
Russia,water_td_irr_SiberiaW_C,Siberia-West Coast,1975,-6
Russia,water_td_dom_W,Siberia-West Coast,1975,-6
Russia,water_td_ind_W,Siberia-West Coast,1975,-6
Russia,water_td_an_C,Siberia-West Coast,1975,-6
Russia,water_td_dom_C,Siberia-West Coast,1975,-6
Russia,water_td_pri_W,Siberia-West Coast,1975,-6
Russia,water_td_an_W,Siberia-West Coast,1975,-6
Russia,water_td_irr_KaraSea_W,Kara Sea Coast,1975,-6
Russia,water_td_elec_C,Kara Sea Coast,1975,-6
Russia,water_td_ind_W,Kara Sea Coast,1975,-6
Russia,water_td_pri_C,Kara Sea Coast,1975,-6
Russia,water_td_elec_W,Kara Sea Coast,1975,-6
Russia,water_td_irr_KaraSea_C,Kara Sea Coast,1975,-6
Russia,water_td_dom_C,Kara Sea Coast,1975,-6
Russia,water_td_pri_W,Kara Sea Coast,1975,-6
Russia,water_td_an_W,Kara Sea Coast,1975,-6
Russia,water_td_dom_W,Kara Sea Coast,1975,-6
Russia,water_td_an_C,Kara Sea Coast,1975,-6
Russia,water_td_ind_C,Kara Sea Coast,1975,-6
Russia,water_td_elec_W,Lena,1975,-6
Russia,water_td_ind_W,Lena,1975,-6
Russia,water_td_dom_C,Lena,1975,-6
Russia,water_td_ind_C,Lena,1975,-6
Russia,water_td_dom_W,Lena,1975,-6
Russia,water_td_pri_C,Lena,1975,-6
Russia,water_td_pri_W,Lena,1975,-6
Russia,water_td_an_W,Lena,1975,-6
Russia,water_td_irr_LenaR_W,Lena,1975,-6
Russia,water_td_irr_LenaR_C,Lena,1975,-6
Russia,water_td_elec_C,Lena,1975,-6
Russia,water_td_an_C,Lena,1975,-6
Russia,water_td_irr_ScndnvN_C,Scandinavia-North Coast,1975,-6
Russia,water_td_an_C,Scandinavia-North Coast,1975,-6
Russia,water_td_dom_C,Scandinavia-North Coast,1975,-6
Russia,water_td_elec_W,Scandinavia-North Coast,1975,-6
Russia,water_td_ind_C,Scandinavia-North Coast,1975,-6
Russia,water_td_an_W,Scandinavia-North Coast,1975,-6
Russia,water_td_dom_W,Scandinavia-North Coast,1975,-6
Russia,water_td_elec_C,Scandinavia-North Coast,1975,-6
Russia,water_td_ind_W,Scandinavia-North Coast,1975,-6
Russia,water_td_pri_C,Scandinavia-North Coast,1975,-6
Russia,water_td_irr_ScndnvN_W,Scandinavia-North Coast,1975,-6
Russia,water_td_pri_W,Scandinavia-North Coast,1975,-6
Russia,water_td_irr_BarentsSea_C,Russia-Barents Sea Coast,1975,-6
Russia,water_td_an_W,Russia-Barents Sea Coast,1975,-6
Russia,water_td_an_C,Russia-Barents Sea Coast,1975,-6
Russia,water_td_elec_C,Russia-Barents Sea Coast,1975,-6
